i6TQK,r4rk1/1p3ppp/p1b2q2/8/4p3/6Q1/PP1B1PPP/3R1RK1 b - - 3 18,f6b2 d2c3 b2c3 g3c3,1581,74,92,2021,advantage middlegame short,https://lichess.org/EtKcCFeF/black#36,Queens_Gambit_Declined,Queens_Gambit_Declined_Other_variations
ldR29,3r3r/1k3pp1/pbnqp2p/1p6/8/PB3N2/1PQ2PPP/2R2RK1 b - - 1 20,b6c7 f1d1 d6d1 c1d1 d8d1 c2d1,1581,73,94,3457,advantage long middlegame,https://lichess.org/DDeb1j2y/black#40,,
nlyRR,r1r1q1k1/1R1n3p/3Rp1p1/2p2p2/2Pp4/P7/1Q1N1PPP/6K1 b - - 7 32,c8b8 d6d7 e8d7 b7b8 a8b8 b2b8,1581,73,94,8623,crushing deflection long middlegame,https://lichess.org/5c64rNPs/black#64,,
phJdd,2kr1b1r/pppbqppp/2n5/1B2P3/4Q3/4B3/PPP2PPP/RN3RK1 b - - 6 10,e7e5 b5c6 e5e4 c6e4,1581,76,96,11563,advantage opening short,https://lichess.org/Lo3Gjv7n/black#20,Russian_Game,Russian_Game_Damiano_Variation
r84NU,6rk/pp3prp/2q2p2/2p5/2P4N/3P2Pb/PP1Q1P1P/3RR1K1 w - - 3 23,d2f4 g7g4 f4f3 g4h4 f3c6 b7c6,1581,72,95,9446,advantage long middlegame pin,https://lichess.org/kBjKT9ga#45,,
wbN9K,r3r1k1/p4ppp/1p1B4/2p2q2/8/Q6P/PP3P2/2RR2K1 w - - 0 27,a3d3 e8e1 d1e1 f5d3,1581,74,94,6056,crushing deflection middlegame short,https://lichess.org/Jy4v1pqL#53,,
z98yc,r1b1qbkr/ppp1p1pp/1nnpP3/6N1/3P4/5Q2/PPP2PPP/RNB1K2R b KQ - 0 9,e8g6 f3f7 g6f7 e6f7,1581,76,95,9999,advancedPawn kingsideAttack mate mateIn2 opening short,https://lichess.org/QM7BaAah/black#18,,
1hgxZ,1k6/pp3p2/1b1q4/6p1/4P3/1PP2P1b/2K1Q3/3R4 b - - 0 40,d6a3 e2h2 b8a8 h2h3 a3a2 c2d3,1582,75,95,4492,advantage endgame fork long,https://lichess.org/I9iS5sjH/black#80,,
3i3iT,6rk/4R2p/3p4/p7/1pPq2N1/1P6/P5QK/8 b - - 7 37,d4g4 g2b2 g4g7 e7g7,1582,74,95,7114,crushing endgame master short,https://lichess.org/KCyw3OOY/black#74,,
6MoYJ,r1br2k1/pp1q1ppp/3b4/3Q4/4N3/1P2PnP1/PB2NP1P/R2R2K1 w - - 7 17,g1g2 d7h3 g2f3 c8g4,1582,78,94,5555,mate mateIn2 middlegame sacrifice short,https://lichess.org/ZYZlUvgC#33,Hungarian_Opening,Hungarian_Opening_Other_variations
8FvfP,8/pk6/3Q4/q3P3/8/1P6/1PP5/2KN3r w - - 11 42,c2c3 a5a1 c1c2 h1h2 d6d2 h2d2,1582,74,95,4582,crushing endgame long,https://lichess.org/DCHRuISK#83,,
B2BIR,5rk1/p1p3pp/1pnb4/5p1b/1PP2P2/P2P1NP1/3Br1BP/2KR3R w - - 3 19,h1g1 e2g2 g1g2 h5f3,1582,73,94,5890,advantage capturingDefender middlegame short,https://lichess.org/DyVHOzFw#37,French_Defense,French_Defense_La_Bourdonnais_Variation
Coapd,8/1kpR2pp/ppr5/5P1P/8/8/PPP5/1K6 b - - 2 31,c6d6 d7d6 c7d6 h5h6 g7h6 f5f6,1582,74,97,6933,crushing endgame long rookEndgame,https://lichess.org/rkoOmrIZ/black#62,,
HKW65,1r3rk1/p1p2pp1/2p4p/4P2N/1q2NP2/4b3/PPQ3PP/5R1K b - - 4 26,b4b2 e4f6 g7f6 h5f6 g8g7 c2h7,1582,78,94,3255,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/EW8oi7qx/black#52,,
OOe8r,5rk1/5p2/pR4p1/2n1r3/2BpP3/2q5/2P1Q1PP/4R1K1 b - - 13 31,e5e4 b6g6 g8h7 e2h5,1582,76,96,9020,mate mateIn2 middlegame pin short,https://lichess.org/qpiY7jvZ/black#62,,
UBuML,8/p7/4p2p/2p3k1/2P3p1/PP3q2/3Q4/6K1 b - - 7 70,g5h4 d2h6 h4g3 h6h2,1582,74,93,4012,endgame master mate mateIn2 queenEndgame short,https://lichess.org/501XQ4Ci/black#140,,
X0M2F,r4rk1/1p3ppp/2npb3/qP1Np3/3nP3/P2Q4/3B1PPP/R3KB1R b KQ - 2 17,a5b5 d3b5 d4b5 f1b5,1582,74,92,1997,advantage master middlegame short,https://lichess.org/H3AVCBu0/black#34,Sicilian_Defense,Sicilian_Defense_Lowenthal_Variation
a4xPV,3r1bk1/5pp1/p3nn1p/1p1q1N2/1B1N4/5P1P/PPQ3P1/2R3K1 w - - 4 28,b4f8 e6d4 f5e7 g8f8 e7d5 d4c2,1582,74,93,5003,advantage intermezzo long middlegame,https://lichess.org/DSEu8pcp#55,,
cndYR,rn3rk1/p1p2p1p/1pP1p1p1/1P1Nbn2/8/P7/3Q1PPP/R3K2R b KQ - 0 20,e5a1 d5c7 b8c6 c7a8,1582,72,94,8730,advantage middlegame short trappedPiece,https://lichess.org/rW96Glfm/black#40,,
gNTV0,6R1/8/8/3R4/1K3pk1/1Pp2n2/2r5/6q1 b - - 1 59,g4h3 d5h5 f3h4 g8g1 f4f3 g1h1,1582,74,94,4615,crushing endgame long master,https://lichess.org/ujrQ0ffu/black#118,,
joiFP,8/6pk/7p/8/pQ3P2/P6P/2q3PK/8 w - - 2 44,h2g3 c2b3 g3f2 b3b4 a3b4 a4a3,1582,73,95,11270,crushing endgame long queenEndgame,https://lichess.org/KLHpRTB1#87,,
mFpQ8,r7/2q1b2k/2p1b3/1pP2B2/1p1p1P2/4P3/P4PR1/6RK b - - 1 37,e6f5 g2h2 f5h3 h2h3 e7h4 h3h4,1582,74,97,8137,endgame exposedKing long mate mateIn3,https://lichess.org/Z9z3leS7/black#74,,
of9Sl,4r1rQ/pp1qk3/5R2/3P2p1/5b2/8/PPP2PPP/R5K1 w - - 5 34,f6e6 d7e6 h8h7 e6f7 h7f7 e7f7,1582,76,94,9304,crushing long middlegame,https://lichess.org/6qpNeNvl#67,,
tm5PM,2r3k1/p1r2ppp/Q4n2/P2p4/4p3/4P1P1/3q1P1P/R2R2K1 b - - 2 26,c7c1 a6c8 c1c8 d1d2,1582,74,96,10445,advantage middlegame short,https://lichess.org/dgdNRDQz/black#52,,
wLgP6,4k3/8/N7/2pPP1p1/p1P3p1/P7/3K3b/8 w - - 0 45,a6c5 g4g3 c5a4 g3g2,1582,74,93,2708,advancedPawn crushing endgame short,https://lichess.org/ECXzaOzY#89,,
yIONz,7B/1k6/p1p3pb/1pP2b2/1P6/P2p4/6P1/4R1K1 w - - 1 49,e1e7 b7c8 h8c3 d3d2 c3d2 h6d2,1582,75,91,1505,advancedPawn advantage defensiveMove endgame long,https://lichess.org/MH6vmH6I#97,,
0fhKY,3Q4/p4k2/1P2p3/5p1p/7P/2P5/6P1/1q3K2 w - - 1 33,f1f2 b1b6 d8b6 a7b6,1583,75,98,1952,crushing endgame queenEndgame short,https://lichess.org/LqK3dSBz#65,,
799X1,3r4/p1pk1r2/2pbR2p/6p1/7q/7P/PPPBQPP1/4R1K1 w - - 4 21,e2g4 h4f2 g1h1 f2f1 e1f1 f7f1,1583,76,98,9492,fork long mate mateIn3 middlegame sacrifice,https://lichess.org/xmZ75YCh#41,,
AEd71,5qk1/r3bp2/4p1p1/7P/p3B3/6Q1/5PP1/5RK1 b - - 0 31,f8h6 g3b8 e7f8 b8a7,1583,77,95,7790,advantage endgame fork short,https://lichess.org/ZIJxEiG7/black#62,,
BiLa7,r2q1rk1/1pp2pp1/p2b1n1p/3P1Q2/2P1p3/2P4P/PP3PP1/RNB2RK1 w - - 4 14,f1e1 g7g6 f5f4 d6f4,1583,74,93,7892,crushing middlegame short trappedPiece,https://lichess.org/ymI1Vtyo#27,Italian_Game,Italian_Game_Two_Knights_Defense
EQKMI,3r3k/1bpP2b1/pp2Bq1p/8/1P4Q1/4N2P/P4rP1/1R1R2K1 w - - 1 26,e3f5 f2g2 g4g2 b7g2,1583,75,95,3546,crushing fork master middlegame short,https://lichess.org/orJyhPn7#51,,
G48KP,1r2R1k1/2q2p1p/p2p2p1/2p2b2/Q1P2P2/B5P1/P2b2BP/7K b - - 5 26,b8e8 a4e8 g8g7 a3b2 f7f6 g2d5,1583,74,93,2474,crushing defensiveMove kingsideAttack long middlegame,https://lichess.org/Ee6eX6Xs/black#52,,
Ja78r,1r6/6R1/3p3p/pp1N4/3n4/7P/PP4Pk/5K2 w - - 2 37,d5e3 b8f8 f1e1 f8e8 e1d2 e8e3,1583,74,98,3063,crushing endgame long pin,https://lichess.org/PAIStWJB#73,,
MK6gt,r1r3k1/6pp/pq1p4/1P1Pp3/2n2p2/2B2P2/2P1Q1PP/RR5K b - - 0 25,a6b5 a1a8 c8a8 e2c4 b5c4 b1b6,1583,75,93,1708,advantage long middlegame,https://lichess.org/upx8WW3C/black#50,,
PCRMc,2rq1kr1/p1N1b2R/1p1p1pp1/4p3/2QnP3/1P6/1PP5/2KR1B2 b - - 7 26,g8g7 h7h8 g7g8 c4g8,1583,82,96,7716,mate mateIn2 middlegame short,https://lichess.org/MpViytbO/black#52,,
S7O2x,1r4k1/4pp2/p2p2pp/q1r3P1/3Q1N1P/2p2P2/P1P1B3/K2R3R w - - 4 25,g5h6 a5a2 a1a2 c5a5 d4a4 a5a4,1583,75,98,11400,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/QxIHwBdC#49,,
TmcnF,rn2kb1r/ppp1q1pp/5p1n/8/2BpPQb1/3N4/PPPP1PPP/RNB1K2R w KQkq - 0 8,h2h3 g7g5 f4g3 e7e4,1583,75,94,6044,advantage opening short,https://lichess.org/adnQRcS8#15,,
WpAXN,5r1r/1Q1k4/2n2p2/5Rp1/1P2P3/6P1/2P3K1/q7 b - - 0 34,d7d6 f5d5 d6e6 b7d7,1583,76,93,4588,endgame mate mateIn2 short,https://lichess.org/xxLOlKme/black#68,,
Z3MGd,r1bqkr2/ppp1bpQ1/4pn1B/8/3P4/P7/1PP3PP/2KR1BNR w q - 1 14,g1f3 f8g8 g7g3 g8g3,1583,74,93,2307,advantage opening short trappedPiece,https://lichess.org/4H4PBy6O#27,Blackmar-Diemer_Gambit,Blackmar-Diemer_Gambit_Ryder_Gambit
ajM8H,1qb4r/3nkp2/4pp1p/1N6/2QRP3/8/PPP2PP1/2K5 b - - 3 20,c8a6 c4b4 e7e8 b5d6,1583,75,93,2923,advantage master middlegame short,https://lichess.org/XxhbsB21/black#40,,
dmrQJ,r3kb1r/1p1b1ppp/p3p3/q2pP3/1n3P2/P2B4/3BQ1PP/RN3R1K b kq - 1 16,a5a4 b1c3 a4c6 a3b4,1583,75,94,6564,advantage master middlegame short,https://lichess.org/NaVxzkos/black#32,French_Defense,French_Defense_Advance_Variation
jJvsA,4r1k1/r1q4p/1p1pb1pB/p2B4/P1Pp4/3P1Q2/6PP/5RK1 b - - 3 28,e6d5 f3f8 e8f8 f1f8,1583,77,95,3203,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/U3E5pqfg/black#56,,
l6F5G,r3k2r/pbpp1pbp/1p2pqp1/4N3/1n1PP3/2NBP3/PPP1Q1PP/R4RK1 b kq - 6 12,f6e7 f1f7 e7f7 e5f7,1583,75,96,5909,attackingF2F7 crushing middlegame short,https://lichess.org/HmlXS3Ze/black#24,French_Defense,French_Defense_Normal_Variation
ngCqt,rnbqkb1r/pp3ppp/5n2/3Pp3/8/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 8,f8b4 d1a4 b8c6 d5c6 b4c3 b2c3,1583,74,96,3267,crushing fork long opening,https://lichess.org/53nsnqum/black#16,,
skRvJ,rnbqkb1r/pp3ppp/5n2/2pN2B1/2p5/5N2/PP2PPPP/R2QKB1R b KQkq - 0 7,c8e6 d5f6 g7f6 d1d8 e8d8 g5f6,1583,75,96,7960,attraction crushing discoveredAttack long opening,https://lichess.org/rwpDca0I/black#14,,
vLKBX,5r2/p1n1qpk1/1p2p1pp/2p1P3/2P1B3/P4Q2/1P3PPP/3R2K1 b - - 0 22,f8d8 f3f6 e7f6 e5f6 g7f6 d1d8,1583,74,96,3803,crushing endgame long master,https://lichess.org/WY3NaHiL/black#44,,
xeu8E,3r1rk1/pp3pp1/1n5p/2p1Pbq1/2Pn4/PPQ3PP/1B3P1K/RN2RB2 w - - 1 23,b1d2 g5d2 c3d2 d4f3,1583,72,96,10677,crushing middlegame pin sacrifice short,https://lichess.org/SwIVKprL#45,,
0KBnm,1n3rk1/4bpp1/p2q3p/3P4/Pp4N1/4QB2/1P3PPP/2R3K1 w - - 0 24,g4e5 e7g5 e3c5 d6e5,1584,74,93,4031,advantage master masterVsMaster middlegame short,https://lichess.org/tTpVRjdX#47,,
2iL6w,1r5r/2kq1b2/p1pb1Q2/8/7N/2N5/PPPB1P2/4R1RK w - - 1 27,d2f4 d7h3 f4h2 h3h2,1584,77,96,3595,mate mateIn2 middlegame short,https://lichess.org/hprElhLM#53,,
5OBZB,r1b1kb1r/1pp1np1p/2n1p1p1/p3P3/2qPQ3/P1N1BN2/1P3PPP/R3K2R b KQkq - 1 11,b7b5 f3d2 c4d5 c3d5,1584,73,92,6314,advantage middlegame short trappedPiece,https://lichess.org/qHZdke0r/black#22,French_Defense,French_Defense_Steiner_Variation
7fHsJ,2rk4/1p6/p2b1Q1p/8/4P3/1Pp1q3/P5PP/2R4K b - - 0 32,d8e8 f6e6 d6e7 e6c8,1584,75,98,1527,crushing endgame fork short,https://lichess.org/ScWIFovd/black#64,,
AnN8i,6k1/pp3pp1/2p2n1p/8/1P1r4/P4B1P/1R3KP1/8 b - - 0 25,f6e4 f2e3 d4c4 f3e4,1584,74,96,7308,advantage defensiveMove endgame short,https://lichess.org/vPeIZ51s/black#50,,
DU2tx,r4b1r/1p3ppp/5n2/2kpn3/3N4/N1P5/5PPP/RR4K1 b - - 3 22,e5c4 b1b5 c5d6 a3c4,1584,75,91,1883,crushing deflection middlegame short,https://lichess.org/6ZKVt8YT/black#44,,
IM60J,2r2nk1/2q1bppp/1Rp1p3/p1PpN3/Q2P3P/4P1P1/P4P2/6K1 b - - 4 25,f8d7 b6c6 d7e5 c6c7,1584,74,94,3561,crushing middlegame short,https://lichess.org/ljVSYwlj/black#50,,
LX1jP,5rr1/pp5k/2pb2qp/3p2P1/3PpP1Q/2P3P1/PP4K1/R6R b - - 4 25,g8h8 h4h6 g6h6 h1h6 h7g7 h6d6,1584,75,93,1659,crushing fork long middlegame,https://lichess.org/f4K41KZ2/black#50,,
NBUlG,r1b2rk1/pp3p1p/3p1p2/2qpnN2/8/3B4/PPP3PP/R2Q1R1K b - - 1 17,e5d3 d1g4 g8h8 g4g7,1584,76,95,6006,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/EwfWr1f3/black#34,Scotch_Game,Scotch_Game_Other_variations
PaLds,r2qk2r/p1p3pp/1pnb4/3pB3/3P4/3B1Q1P/P1P2PP1/R3K2R w KQkq - 1 14,f3d5 d6b4 e1f1 d8d5,1584,76,96,12701,crushing discoveredAttack middlegame short,https://lichess.org/4SBo4WWc#27,Indian_Defense,Indian_Defense_Knights_Variation
RETwq,7R/1Pk3pp/8/P7/3b4/5PP1/6KP/1r6 b - - 2 47,h7h6 a5a6 b1b7 a6b7,1584,75,95,5391,advancedPawn crushing endgame short,https://lichess.org/4Wfwmqjb/black#94,,
T1T57,8/4k3/2P5/p3Kp1p/5P1P/8/8/8 w - - 0 41,c6c7 e7d7 e5f5 a5a4 c7c8r d7c8,1584,75,96,11330,crushing endgame long pawnEndgame quietMove,https://lichess.org/SyDzoevM#81,,
V1Gbj,N3k2r/4ppb1/b1p4p/p5p1/8/PBp1K1nP/1P3PP1/3R3R b k - 0 21,g3h1 a8c7 e8f8 d1d8,1584,77,97,7999,fork mate mateIn2 middlegame short,https://lichess.org/yLZra3bN/black#42,,
ZFB6q,r1b2rk1/3p1pp1/p2p3p/1p6/2P1P1R1/5N2/P5P1/B1K5 b - - 1 23,c8b7 g4g7 g8h8 g7f7 h8g8 f7g7,1584,74,92,1951,crushing deflection discoveredAttack endgame long,https://lichess.org/PSCJDZIO/black#46,,
eeNu6,rr4k1/6pp/p4p2/R1pR4/2P3P1/1P2q2P/6K1/3Q4 b - - 5 30,e3b3 d5d8 b8d8 d1b3,1584,75,94,1639,crushing deflection endgame short,https://lichess.org/OPciDgXr/black#60,,
hbohT,r4rk1/ppp2p2/1b1p1qnQ/1n1N4/4P3/5PR1/PP3P1P/R6K b - - 1 17,f6g7 d5e7 g6e7 g3g7,1584,80,98,7028,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/a4OLz9Hu/black#34,Ruy_Lopez,Ruy_Lopez_Classical_Variation
kcCWG,8/8/p5p1/1p5p/1P5P/P4KP1/7k/8 w - - 4 46,g3g4 h2h3 g4h5 g6h5,1584,75,97,13442,crushing endgame pawnEndgame short,https://lichess.org/uAzfIp3Q#91,,
nXk6N,2rq1rk1/5ppp/5bb1/2pp4/p4B2/1R2PP2/P1P1N1PP/1Q1R2K1 w - - 0 28,b3b6 g6c2 b1c2 d8b6,1584,75,95,13037,crushing deflection middlegame short,https://lichess.org/76r1J4DA#55,,
pcpJL,2r2k2/6R1/pp3P1p/3p4/PP1P4/2p4P/2K5/2B1r3 b - - 4 37,c8c4 c1h6 e1f1 g7g1 f8f7 g1f1,1584,75,97,10138,crushing discoveredAttack endgame exposedKing long,https://lichess.org/Nr8ETOUE/black#74,,
v67qk,5r1k/pp1n3b/3p3p/2pPq3/2P3Q1/1P4P1/P5BP/5R1K w - - 3 37,g4d7 f8f1 g2f1 h7e4 h1g1 e5d4,1584,75,98,4210,endgame long mate mateIn3,https://lichess.org/h8Jzytts#73,,
zT1Q9,r3k1nr/ppqb1ppp/4p3/3pP3/6Q1/3BB3/PP3PPP/1R3RK1 b kq - 3 15,c7e5 e3d4 g8h6 g4g7 e5g7 d4g7,1584,74,96,7444,advantage long middlegame xRayAttack,https://lichess.org/QEYLIKXq/black#30,French_Defense,French_Defense_Advance_Variation
1RxcE,7k/p1q3bp/2ppQ1p1/4pr2/P4P2/2BnP3/6KP/R4R2 b - - 0 26,e5f4 e6e8 f5f8 e8f8,1585,76,97,6044,mate mateIn2 middlegame pin short,https://lichess.org/jlDGq7dK/black#52,,
3uvy0,4rr1k/ppb3p1/2pq2p1/3p4/3PR1Q1/1B5P/PP3P2/4R1K1 w - - 0 26,e4e8 d6h2 g1f1 h2f2,1585,77,96,6566,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/KoirxeAu#51,,
76pUQ,rnbqk2r/ppp2ppp/5n2/3pN3/2B5/2P2Q2/PPP2PPP/R1B1K2R w KQkq - 0 8,c4d5 d8d5 f3d5 f6d5,1585,74,94,2059,crushing opening short,https://lichess.org/HUxGfrGG#15,,
9IRM8,r2qkb1r/pp1nnp2/4p3/2ppP1B1/3P4/2NQ4/PPP2PPP/2KR3R b kq - 1 12,d8c7 c3b5 c7b6 b5d6,1585,74,92,1784,crushing middlegame short,https://lichess.org/GeUnxqJs/black#24,Caro-Kann_Defense,Caro-Kann_Defense_Advance_Variation
BCCYo,r6k/1Q2n1pp/1pp3n1/8/P1Bq4/N7/5rPP/R4RK1 w - - 0 24,b7a8 f2f8 g1h1 f8a8,1585,75,93,4331,crushing discoveredAttack middlegame short,https://lichess.org/AIVRwUfz#47,,
CcfJf,3Q4/6pk/4p2p/4P1P1/1rP5/3N4/5PKP/3q4 b - - 0 33,b4c4 g5g6 h7g6 d3f4 g6f5 d8d1,1585,75,96,7258,attraction crushing discoveredAttack endgame long,https://lichess.org/iWW1ala4/black#66,,
FHxHl,3rr1k1/7p/p2p1Qp1/2p2pP1/2P2Pq1/1P3R2/P5P1/3R2K1 w - - 7 29,d1d6 e8e1 f3f1 e1f1 g1f1 g4f4,1585,77,93,4234,attraction crushing endgame long,https://lichess.org/A24deCsC#57,,
HR90K,r4k2/ppp2pp1/7r/3p1n2/3P1Pq1/2P4N/PP2RQP1/4R1K1 w - - 11 31,f2f3 g4f3 g2f3 h6h3,1585,73,97,9855,capturingDefender crushing middlegame short,https://lichess.org/GEBjneXO#61,,
KoalZ,7r/2p2qk1/p2pRn2/1p1P3r/8/4Q3/PPB2PP1/1R4K1 w - - 4 31,f2f3 h5h1 g1f2 f6g4 f2e2 g4e3,1585,74,94,7029,crushing long middlegame pin,https://lichess.org/YHxjePWB#61,,
OImHy,4r3/2b5/2k2p1p/1p1p1Pp1/R1pP4/P1P3P1/1P1B3P/5K2 w - - 0 36,a4a7 c6b6 a7c7 b6c7,1585,74,92,1961,crushing endgame master short trappedPiece,https://lichess.org/aAphmpn5#71,,
R3B9c,5r2/pp2bp1k/1qp1p1pp/7n/8/1PN1B2Q/P1P2PPP/3R2K1 b - - 3 21,e7c5 c3a4 c5e3 a4b6,1585,74,92,2122,advantage middlegame short,https://lichess.org/c3QxNbc2/black#42,,
VBoj6,r1bq1rk1/pp3ppp/2n2b1B/4p2N/2BP2Q1/8/P4PPP/R4RK1 w - - 0 15,h6g7 c8g4 h5f6 g8g7,1585,74,94,5226,crushing hangingPiece middlegame short,https://lichess.org/ACKQSuwZ#29,Queens_Gambit_Declined,Queens_Gambit_Declined_Queens_Knight_Variation
Xyvq5,r7/pp2k3/4b1Qp/q1ppP1p1/1nP5/2N5/PP3rPP/1K1R1B1R w - - 0 22,c4d5 e6f5 g6f5 f2f5,1585,75,93,3810,advantage fork middlegame short,https://lichess.org/EviqS0iC#43,,
ZghAH,r4rk1/1pqbppbp/p1np1np1/8/3NP3/1BN1BP2/PPPQ2PP/2KR3R w - - 0 12,e3h6 c6d4 h6g7 d4b3 a2b3 g8g7,1585,73,94,7865,advantage long middlegame queensideAttack,https://lichess.org/lWtS7Cqs#23,Sicilian_Defense,Sicilian_Defense_Dragon_Variation
cE2Ge,r1b2rk1/p2q1p1p/2R3p1/1pQPp3/2p1P3/4P2P/2B3P1/5RK1 b - - 5 30,c8b7 c6c7 f8c8 c7d7,1585,73,97,6945,crushing master middlegame short,https://lichess.org/wpGcTF09/black#60,,
dnRSS,7r/2k3p1/p3p3/1p4Q1/PPpRP3/5qNP/B7/7K w - - 1 40,h1h2 f3f2 h2h1 h8h3,1585,77,97,4967,deflection endgame fork mate mateIn2 short,https://lichess.org/KIIzjluy#79,,
nGmB0,r3r1k1/1R3pb1/3B2p1/4P2p/p4n2/P3RN2/6PP/6K1 w - - 5 32,b7e7 e8e7 d6e7 f4d5 e3d3 d5e7,1585,74,96,6734,advantage fork long middlegame,https://lichess.org/Ts0cNGwf#63,,
pff6P,4k2r/pp1r4/2pb1p2/7p/3P3P/6N1/PPP2PP1/R3K2R w KQk - 0 18,g3e4 d7e7 e1c1 e7e4,1585,74,96,3684,advantage endgame pin short,https://lichess.org/tj1BJshr#35,,
sMZbE,r2b2r1/p1p2k2/3p4/2pNp3/4P3/2PP1Qp1/PP6/2K5 b - - 0 32,f7e6 f3f5,1585,83,91,2271,endgame mate mateIn1 oneMove,https://lichess.org/PAcH8Exd/black#64,,
tga2H,2r3k1/1q3pp1/4p2p/2BbP3/1pp1P3/2Q2PP1/P1R4P/6K1 w - - 0 29,c3b4 c8c5 b4b7 d5b7,1585,75,97,5671,crushing endgame master short,https://lichess.org/uUpM31xt#57,,
vbTES,4r1k1/3R2pp/Q4p2/1p3n2/2b5/1NP5/2P3PP/6K1 w - - 0 31,a6a7 e8e1 g1f2 e1f1,1585,76,97,1748,endgame mate mateIn2 short,https://lichess.org/uEMR3RmW#61,,
yGiwZ,5rk1/pp1b2pp/1q1p1b2/2rPPp2/8/1P1P1B2/PB1Q2PP/R4R1K b - - 0 19,f6e5 d3d4 c5c2 d2c2,1585,74,94,2277,crushing fork middlegame short,https://lichess.org/Nb5xZlht/black#38,Sicilian_Defense,Sicilian_Defense_Closed
14Q0Z,7r/1pkb1q1p/2p3p1/2Qp4/3R2P1/2P2P2/rPB3P1/2K4R w - - 0 27,d4a4 a2a4 c2a4 f7f4 c1b1 f4a4,1586,75,95,5701,advantage fork long middlegame,https://lichess.org/JTfzUQlL#53,,
2qCnV,3r1r2/4bN1p/pn3npk/4p3/P3p3/1BP4P/1P3PP1/R1B3K1 b - - 0 23,h6g7 c1h6 g7g8 f7d8,1586,74,93,1993,crushing discoveredAttack middlegame short,https://lichess.org/6eiu2ldH/black#46,,
6onCV,8/2p5/8/p1pkp3/8/3PB1R1/PPPK1P1p/7r w - - 0 29,g3g2 h1d1 d2d1 h2h1q d1d2 h1g2,1586,74,96,1616,advancedPawn attraction crushing endgame fork long promotion,https://lichess.org/Ac89xTfY#57,,
AyZLa,4r2k/ppp2pp1/2n1q2p/8/3P4/2P2Q1P/4BPP1/4R1K1 b - - 2 32,a7a5 d4d5 e6e7 d5c6,1586,73,94,5398,advantage endgame fork short,https://lichess.org/qRMV04gl/black#64,,
Dyxff,8/5P2/3k3p/ppp5/7P/PP4K1/4R3/5r2 w - - 1 44,e2f2 f1f2 g3f2 d6e7 f7f8r e7f8,1586,74,95,8843,crushing endgame long rookEndgame,https://lichess.org/yZPp93g3#87,,
GQYIs,r1q2rk1/4npp1/p2b3p/1p1pN3/3P2Q1/2P4P/P4PP1/1RB1R1K1 w - - 4 20,e5d7 f7f5 g4h5 c8d7,1586,75,97,5995,crushing interference master middlegame short,https://lichess.org/SobUY4TS#39,,
J16jO,1r2r1k1/pp3p1p/2pp1Pp1/4pqB1/2Pn3P/3P1P1b/PP2P1B1/R1Q1R1K1 b - - 2 22,d4e6 e2e4 f5g5 h4g5,1586,74,93,4657,crushing middlegame short trappedPiece,https://lichess.org/T7UHdYji/black#44,,
N3OsW,2k1r3/p1p2ppp/2pb4/3b4/3P2P1/2P5/PP1N1PP1/R1B3K1 w - - 0 17,d2f3 d5f3 g2f3 e8e1 g1g2 d6f4,1586,74,96,3837,crushing endgame kingsideAttack long,https://lichess.org/H6Biuacm#33,,
SHoFz,r7/4kp2/2pN4/2Q1P2p/4Pp2/1P1K2q1/1P6/2R5 w - - 1 39,d3d4 g3e3 d4c4 e3c1,1586,74,93,3112,crushing endgame interference short,https://lichess.org/yaWnAjVG#77,,
W7nxN,2q3k1/4bppp/1B2p3/3r4/NPn5/5P1P/1P2Q1P1/2R3K1 w - - 0 34,e2c4 d5d1 g1f2 d1c1 c4c8 c1c8,1586,75,95,4927,advantage long middlegame,https://lichess.org/SlRh4To4#67,,
bQAmT,3r3k/6p1/ppq3PR/6Q1/P7/3p1R2/1P1p2K1/4q3 b - - 0 43,g7h6 g5h6 h8g8 h6h7,1586,76,94,5868,endgame mate mateIn2 short,https://lichess.org/LX1X2Y22/black#86,,
dmv97,2r3k1/4Rpbp/pp4p1/2nN4/5B2/7P/P4PP1/6K1 b - - 3 25,c5e6 e7e6 f7e6 d5e7 g8f7 e7c8,1586,74,91,2553,advantage endgame fork long master sacrifice,https://lichess.org/fK4gpB9g/black#50,,
gTsna,2kr4/1b3p2/4pKpp/4B3/2P2P2/4p3/4B2q/RR6 b - - 1 31,d8d7 a1a8 b7a8 b1b8,1586,76,97,1619,mate mateIn2 middlegame sacrifice short,https://lichess.org/6V60eawk/black#62,,
iOJbm,rn1qk2r/pb1nbppp/1p2p3/2p3B1/2B1N3/3P1N1P/PPP1QPP1/R3K2R b KQkq - 3 12,h7h6 e4d6 e7d6 g5d8,1586,75,93,6121,advantage middlegame short,https://lichess.org/Nlt7vAFe/black#24,Owen_Defense,Owen_Defense_Other_variations
